Client Name;AL HUDAYRIYAT ISLAND PDA ENABLING WORKS;C2;C3
Job Number;HUDAYRIYAT;;convert_nmdc_to_csv_00
Sounding Number;PRE-HUD-H22b;;
Cone Number;S15CFIIP.S19528;;
Location;HUDAYRIYAT;;
Operator;BALAJI.S;;
Date:;2022-06-20 00:00:00;;
Start Time;08:56:00;;
Time at penetration;09:02:58;;
Total time taken;00:06:58;;
Assumed GWL:;0;;
Reference level;;;
groundlvl;1.99;;
Pre-Drill:;0;;
Penetration Depth;6.1;;
Remarks;;;
Easting;235219.125;;
Northing;2702155.149;;
aratio;0.8;;
Beta Factor;1;;
;;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
3.36;2.4269000000000003;0.020300000000000002;-0.0198
3.37;2.3308;0.022000000000000002;-0.0205
3.38;2.1888;0.0224;-0.0207
3.39;1.746;0.022500000000000003;-0.020800000000000003
3.4;1.4745000000000001;0.0223;-0.020800000000000003
3.41;1.2698;0.0221;-0.020800000000000003
3.42;1.1069;0.020900000000000002;-0.020800000000000003
3.43;0.8939;0.0199;-0.020800000000000003
3.44;0.8104;0.02;-0.0207
3.45;0.7767000000000001;0.0195;-0.0206
3.46;0.7747;0.019100000000000002;-0.0205
3.47;0.7855000000000001;0.0181;-0.0204
3.48;0.7962;0.0145;-0.020300000000000002
3.49;0.8187000000000001;0.0114;-0.0201
3.5;0.9106000000000001;0.0102;-0.0199
3.51;1.1529;0.0089;-0.019700000000000002
3.52;1.4202000000000001;0.007;-0.0195
3.53;1.6374000000000002;0.006500000000000001;-0.019700000000000002
3.54;1.7544000000000002;0.006500000000000001;-0.0198
3.55;1.8045;0.006500000000000001;-0.0198
3.56;1.7753;0.006500000000000001;-0.0199
3.57;1.7753;0.0067;-0.0198
3.58;1.6667;0.007500000000000001;-0.0198
3.59;1.5706;0.0089;-0.0198
3.6;1.4703000000000002;0.0092;-0.0198
3.61;1.4703000000000002;0.0095;-0.019700000000000002
3.62;1.3826;0.01;-0.0195
3.63;1.3033000000000001;0.010400000000000001;-0.0195
3.64;1.3033000000000001;0.0105;-0.0194
3.65;1.2573;0.0106;-0.0193
3.66;1.2322;0.010700000000000001;-0.019
3.67;1.2239;0.010700000000000001;-0.019
3.68;1.2239;0.010700000000000001;-0.0189
3.69;1.2155;0.010700000000000001;-0.0187
3.7;1.1571;0.0106;-0.0187
3.71;1.1571;0.0106;-0.018600000000000002
3.72;1.0234;0.01;-0.0184
3.73;0.8897;0.0095;-0.0183
3.74;0.8897;0.0095;-0.0183
3.75;0.7686000000000001;0.0086;-0.0181
3.76;0.6642;0.007500000000000001;-0.0179
3.77;0.6057;0.007500000000000001;-0.0179
3.78;0.6057;0.007;-0.0178
3.79;0.5764;0.0068000000000000005;-0.0175
3.8;0.5764;0.0067;-0.0175
3.81;0.5639000000000001;0.0067;-0.017400000000000002
3.82;0.5597;0.0058000000000000005;-0.0173
3.83;0.5577;0.0054;-0.0173
3.84;0.5566;0.005;-0.0171
3.85;0.5578000000000001;0.005;-0.0171
3.86;0.559;0.005;-0.016900000000000002
3.87;0.562;0.005;-0.016900000000000002
3.88;0.5681;0.005;-0.016800000000000002
3.89;0.5890000000000001;0.005;-0.0167
3.9;0.5973;0.0053;-0.0167
3.91;0.5973;0.0053;-0.0164
3.92;0.6015;0.0056;-0.016300000000000002
3.93;0.5973;0.0057;-0.016300000000000002
3.94;0.5931000000000001;0.0057;-0.0161
3.95;0.5973;0.0058000000000000005;-0.016
3.96;0.5890000000000001;0.0058000000000000005;-0.0158
3.97;0.5848;0.0058000000000000005;-0.0158
3.98;0.5845;0.0061;-0.015700000000000002
3.99;0.5845;0.0064;-0.015600000000000001
4.0;0.5846;0.006500000000000001;-0.015600000000000001
4.01;0.5846;0.0067;-0.0154
4.02;0.5848;0.0078000000000000005;-0.015300000000000001
4.03;0.5890000000000001;0.0083;-0.0152
4.04;0.5890000000000001;0.0086;-0.0152
4.05;0.5931000000000001;0.0088;-0.015000000000000001
4.06;0.5973;0.0088;-0.0149
4.07;0.5806;0.0088;-0.0149
4.08;0.5806;0.0088;-0.0148
4.09;0.5472;0.008700000000000001;-0.014700000000000001
4.1;0.518;0.0086;-0.014700000000000001
4.11;0.518;0.008400000000000001;-0.0145
4.12;0.48450000000000004;0.0081;-0.0145
4.13;0.4219;0.0078000000000000005;-0.0119
4.14;0.4219;0.007200000000000001;-0.0119
4.15;0.4052;0.0067;-0.0118
4.16;0.39680000000000004;0.006500000000000001;-0.011600000000000001
4.17;0.3885;0.0064;-0.0115
4.18;0.3854;0.0064;-0.0115
4.19;0.3846;0.0056;-0.0114
4.2;0.3846;0.005;-0.011300000000000001
4.21;0.3846;0.0045000000000000005;-0.0112
4.22;0.3846;0.0043;-0.0112
4.23;0.38480000000000003;0.0043;-0.0111
