Client Name;AL HUDAYRIYAT ISLAND PDA ENABLING WORKS;C2;C3
Job Number;HUDAYRIYAT;;convert_nmdc_to_csv_00
Sounding Number;PRE-HUD-L15d;;
Cone Number;S15CFIIP.S19528;;
Location;HUDAYRIYAT;;
Operator;SHANAVAS;;
Date;2022-06-21 00:00:00;;
Start Time;23:56:00;;
Time at penetration;00:02:15;;
Total time taken;00:06:15;;
Assumed GWL:;0;;
Reference level;;;
groundlvl;1.81;;
Pre-Drill:;0;;
Penetration Depth;5.73;;
Remarks;;;
Easting;234404.205;;
Northing;2701986.613;;
aratio;0.8;;
Beta Factor;1;;
;;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
3.86;18.4278;0.12890000000000001;-0.0026000000000000003
3.87;18.253;0.1273;-0.0026000000000000003
3.88;18.1365;0.12390000000000001;-0.0026000000000000003
3.89;18.032500000000002;0.12340000000000001;-0.0026000000000000003
3.9;18.0056;0.1206;-0.0026000000000000003
3.91;17.9924;0.1197;-0.0025
3.92;17.991500000000002;0.1197;-0.0025
3.93;17.9933;0.11660000000000001;-0.0024000000000000002
3.94;17.9952;0.1163;-0.0024000000000000002
3.95;17.999200000000002;0.11380000000000001;-0.0023
3.96;18.1157;0.1107;-0.0022
3.97;18.153100000000002;0.11030000000000001;-0.0022
3.98;18.2697;0.1102;-0.0021000000000000003
3.99;18.294600000000003;0.1101;-0.0021000000000000003
4.0;18.432000000000002;0.1102;-0.002
4.01;18.5277;0.11040000000000001;-0.002
4.02;18.6442;0.1106;-0.0019
4.03;18.7982;0.11170000000000001;-0.0019
4.04;18.939700000000002;0.11220000000000001;-0.0018000000000000002
4.05;19.052;0.11460000000000001;-0.0017000000000000001
4.06;19.1685;0.1145;-0.0017000000000000001
4.07;19.156000000000002;0.12010000000000001;-0.0016
4.08;19.1873;0.1202;-0.0016
4.09;19.218500000000002;0.1202;-0.0016
4.1;19.326700000000002;0.12010000000000001;-0.0016
4.11;19.439;0.12010000000000001;-0.0015
4.12;19.439;0.1199;-0.0014
4.13;19.572200000000002;0.1188;-0.0014
4.14;19.7761;0.11850000000000001;-0.0013000000000000002
4.15;20.1093;0.1027;-0.0012000000000000001
4.16;20.3972;0.1024;-0.0012000000000000001
4.17;20.7893;0.1024;-0.0011
4.18;21.256600000000002;0.10250000000000001;-0.001
4.19;21.7989;0.10250000000000001;-0.0009000000000000001
4.2;22.4205;0.1063;-0.0008
4.21;23.1715;0.1119;-0.0007
4.22;23.9266;0.11610000000000001;-0.0005
4.23;24.7067;0.1264;-0.00030000000000000003
4.24;25.466;0.12990000000000002;-0.0002
4.25;25.0655;0.1359;0.00030000000000000003
4.26;25.123900000000003;0.1428;0.0005
4.27;25.1823;0.1489;0.0006000000000000001
4.28;25.3701;0.157;0.0006000000000000001
4.29;25.5077;0.1652;0.0006000000000000001
4.3;25.4451;0.1685;0.0007
4.31;25.3826;0.1719;0.0007
4.32;25.3611;0.17200000000000001;0.0007
4.33;25.3653;0.17200000000000001;0.0007
4.34;25.369600000000002;0.17200000000000001;0.0007
4.35;25.381800000000002;0.1719;0.0007
4.36;25.407600000000002;0.1681;0.0008
4.37;25.4952;0.1637;0.0008
4.38;25.774700000000003;0.1638;0.0009000000000000001
4.39;26.0834;0.1638;0.0009000000000000001
4.4;26.6884;0.1641;0.001
4.41;27.2557;0.1646;0.0011
4.42;27.914900000000003;0.1656;0.0012000000000000001
4.43;28.499000000000002;0.1695;0.0013000000000000002
4.44;28.957900000000002;0.17420000000000002;0.0014
4.45;29.2499;0.1753;0.0015
4.46;29.5211;0.1781;0.0015
4.47;29.4919;0.1842;0.0016
